VendorNumber,VendorName,Brand,Description,Actual_Price,PurchasePrice,Volume,TotalsalesQuantity,TotalsalesDollers,TotalsalesPrice,TotalsalesExciseTax,TotalpurchaseQuantity,TotalPurchaseDollars,FreightCost,GrossProfit,StockturnOver,SalesPurchaseRate
3664,"WILLIAM GRANT & SONS INC",3324,"Milagro Silver Select Barrel",49.99,37.31,750,721,37137.79000000026,32518.700000000445,568.940000000003,302685,5960744.350000001,30234.42000000001,-5923606.5600000005,0.0023820143053008905,0.006230394698943977
12546,"JIM BEAM BRANDS COMPANY",3325,"Pinnacle Caramel Apple Vodka",10.99,7.4,750,5538,61867.62,40659.77000000066,4363.949999999978,2737165,24203151.05000001,123880.96999999999,-24141283.430000007,0.0020232612940761703,0.002556180386272472
9552,"M S WALKER INC",3326,"Jenkins Gin",9.49,7.36,1750,13877,137664.73000000676,72666.42999999931,25499.419999999256,1372841,10935817.3,55551.819999999985,-10798152.569999995,0.010108235403808598,0.01258842628982168
9165,"ULTRA BEVERAGE COMPANY LLP",3329,"Seagrams Extra Smooth Vodka",13.99,10.84,1750,14875,229023.24999999502,130677.67000001945,27334.059999999034,1077527,13210613.930000002,68054.70000000003,-12981590.680000007,0.0138047584886504,0.017336306337732404
3960,"DIAGEO NORTH AMERICA INC",3335,"Tanqueray Sterling Vodka",10.99,8.14,750,6315,69401.84999999964,30991.800000001847,4977.529999999922,5459788,50959796.849999994,257032.07000000007,-50890394.99999999,0.0011566383163595362,0.0013618941654003013
480,"BACARDI USA INC",3341,"Bombay Sapphire & East 2 Pak",34.99,25.17,750,8,279.92,279.92,6.32,1427075,17624378.719999995,89286.26999999999,-17624098.799999993,0.000005605872151078254,0.000015882545674211435
480,"BACARDI USA INC",3343,"Bombay Sapphire Gin",12.49,9.46,375,7327,95177.73000000461,71263.13999999895,2870.799999999945,1427075,17624378.719999995,89286.26999999999,-17529200.98999999,0.005134278156368796,0.005400345255404534
480,"BACARDI USA INC",3344,"Bombay Sapphire Gin",19.99,14.49,750,24620,516761.79999994446,236205.69999996907,19388.250000002343,1427075,17624378.719999995,89286.26999999999,-17107616.92000005,0.017252071544943327,0.029320851997666594
480,"BACARDI USA INC",3345,"Bombay Sapphire Gin",2.29,1.54,50,19658,39119.4200000008,14361.82999999866,1019.5599999999915,1427075,17624378.719999995,89286.26999999999,-17585259.299999993,0.01377502934323704,0.002219619801724325
3664,"WILLIAM GRANT & SONS INC",3347,"Milagro Silver Tequila",39.99,28.56,1750,4215,175782.84999999873,128689.23000000705,7748.090000000278,302685,5960744.350000001,30234.42000000001,-5784961.500000002,0.013925367956786758,0.0294900837342569
480,"BACARDI USA INC",3348,"Bombay Sapphire Gin",29.99,22.38,1750,56888,1766391.119999798,460087.9499999081,104524.53999998761,1427075,17624378.719999995,89286.26999999999,-15857987.600000197,0.039863356866317465,0.10022430566561262
7153,"PINE STATE TRADING CO",3350,"Ice Fox Vodka",15.99,12.3,750,560,6569.399999999982,2497.9999999999923,441.05000000000064,424427,3129071.589999999,15884.819999999998,-3122502.189999999,0.0013194259554646618,0.002099472578701846
12546,"JIM BEAM BRANDS COMPANY",3351,"Pinnacle Whipped Vodka",16.99,13.27,1750,18722,314369.77999997494,174230.34999999296,34401.57999999699,2737165,24203151.05000001,123880.96999999999,-23888781.270000033,0.006839923789760573,0.012988795522968685
3960,"DIAGEO NORTH AMERICA INC",3352,"Ciroc Coconut Vodka",24.99,18.79,750,18976,474449.2399999857,91916.84000000372,14945.690000000797,5459788,50959796.849999994,257032.07000000007,-50485347.61000001,0.0034755928252159242,0.00931026552944325
3960,"DIAGEO NORTH AMERICA INC",3354,"Ketel One Vodka",14.99,10.71,375,5610,84093.90000000242,66840.40999999754,2196.7900000001055,5459788,50959796.849999994,257032.07000000007,-50875702.94999999,0.001027512423559303,0.001650200848475369
1392,"CONSTELLATION BRANDS INC",3356,"Svedka Vodka",5.99,4.47,375,23544,146876.56000000777,83847.21000000786,9246.610000000645,2325892,15573917.899999999,79528.99,-15427041.33999999,0.010122568029813938,0.009430931955793075
3960,"DIAGEO NORTH AMERICA INC",3357,"Smirnoff Sours Green Apple",0.99,0.77,50,0,0,0,0,5459788,50959796.849999994,257032.07000000007,-50959796.849999994,0,0
3924,"HEAVEN HILL DISTILLERIES",3363,"Lunazul Reposado Tequila",13.99,9.69,750,4677,64238.22999999901,49296.18999999938,3687.2699999999572,352348,2816661.9399999995,14069.869999999995,-2752423.7100000004,0.013273808848070657,0.022806510461102412
17035,"PERNOD RICARD USA",3364,"Absolut Ruby Red",24.99,17.85,1750,8353,209811.46999999488,136089.83000001006,15352.490000000635,1647558,24124091.56,123780.21999999997,-23914280.090000004,0.005069927735472742,0.008697175994302805
3960,"DIAGEO NORTH AMERICA INC",3366,"Tanqueray Rangpur Gin",35.99,24.45,1750,6009,211241.90999999474,136489.25000000696,11045.010000000402,5459788,50959796.849999994,257032.07000000007,-50748554.94,0.0011005921841653924,0.004145265936239594
12546,"JIM BEAM BRANDS COMPANY",3367,"Pinnacle Pomegranate Vodka",10.99,7.57,750,5434,58063.65999999937,40339.26000000068,4282.2699999999595,2737165,24203151.05000001,123880.96999999999,-24145087.390000008,0.001985265776816524,0.002399012421153292
12546,"JIM BEAM BRANDS COMPANY",3368,"Pinnacle Grape Vodka",16.99,12.22,1750,6672,112279.28000000607,81237.71000000252,12263.890000000523,2737165,24203151.05000001,123880.96999999999,-24090871.770000003,0.0024375585688111603,0.004639035626727042
1392,"CONSTELLATION BRANDS INC",3373,"Svedka Citron Vodka",18.99,13.86,1750,2241,44452.59000000018,30110.860000000986,4119.390000000073,2325892,15573917.899999999,79528.99,-15529465.309999999,0.0009635013147644,0.0028542971836264903
5455,"MARSALLE COMPANY",3376,"Tommy Guns Vodka",39.99,31.99,750,1967,77268.33000000031,62012.21999999903,1551.049999999971,7158,185311.19000000003,937.21,-108042.85999999972,0.2747974294495669,0.4169652679905638
3960,"DIAGEO NORTH AMERICA INC",3377,"Tanqueray Rangpur Gin",24.99,18.25,750,2222,53805.77999999966,43775.94000000001,1752.3599999999628,5459788,50959796.849999994,257032.07000000007,-50905991.06999999,0.00040697550893917494,0.001055847615687653
12546,"JIM BEAM BRANDS COMPANY",3385,"Pinnacle Strawbry Kiwi Vodka",16.99,12.97,1750,5564,93629.36000000336,71199.69999999925,10228.09000000043,2737165,24203151.05000001,123880.96999999999,-24109521.690000005,0.0020327601733910816,0.003868478108762757
17035,"PERNOD RICARD USA",3388,"Seagrams Extra Dry Gin",8.99,6.97,750,8588,80904.12000000238,41805.720000000576,6767.409999999805,1647558,24124091.56,123780.21999999997,-24043187.439999998,0.005212563078204227,0.0033536649369275725
17035,"PERNOD RICARD USA",3389,"Seagrams Extra Dry Gin",15.99,12.49,1750,12456,211627.43999999537,121801.31000001478,22890.72999999979,1647558,24124091.56,123780.21999999997,-23912464.120000005,0.007560280123673947,0.008772452196744829
4425,"MARTIGNETTI COMPANIES",3390,"Cold River Blueberry Vodka",29.99,22.55,750,3169,100693.31000000224,67348.85999999887,2497.139999999967,2640411,27861690.019999996,144929.24,-27760996.709999993,0.0012001919398154303,0.003614041715621752
3960,"DIAGEO NORTH AMERICA INC",3396,"Smirnoff Vanilla Vodka",22.99,13.73,1750,8584,175850.16000000088,119601.93000001219,15777.010000000684,5459788,50959796.849999994,257032.07000000007,-50783946.68999999,0.00157222221815206,0.003450762578932865
3960,"DIAGEO NORTH AMERICA INC",3397,"Ciroc Red Berry Vodka",24.99,18.24,750,12058,305545.41999998834,136362.61000001003,9498.550000000112,5459788,50959796.849999994,257032.07000000007,-50654251.43000001,0.0022085106601208693,0.0059958131485366856
12546,"JIM BEAM BRANDS COMPANY",3404,"Skinnygirl Vodka",19.99,13.33,750,657,10058.929999999944,5186.649999999954,517.5400000000019,2737165,24203151.05000001,123880.96999999999,-24193092.12000001,0.00024002937345757381,0.00041560414919609984
4425,"MARTIGNETTI COMPANIES",3405,"Tito's Handmade Vodka",28.99,23.19,1750,160247,4819073.490000401,561512.3699999085,294438.6600000097,2640411,27861690.019999996,144929.24,-23042616.529999595,0.060690172855665275,0.17296414849713418
3960,"DIAGEO NORTH AMERICA INC",3408,"Ketel One Oranje",24.99,15.62,750,168,3442.319999999997,1589.2400000000005,132.41000000000005,5459788,50959796.849999994,257032.07000000007,-50956354.529999994,0.00003077042551835346,0.00006754971983370451
9165,"ULTRA BEVERAGE COMPANY LLP",3409,"Crystal Head Vodka",44.99,32.14,750,1942,90317.58000000103,76266.60000000015,1531.7799999999681,1077527,13210613.930000002,68054.70000000003,-13120296.35,0.0018022750241989296,0.006836743581984386
3089,"SIDNEY FRANK IMPORTING CO",3410,"American Harvest Organic",19.99,12.31,750,2066,35101.340000000295,20150.14000000017,1627.7699999999847,186464,1715908.8799999997,8549.550000000001,-1680807.5399999993,0.011079886734168525,0.02045641258060294
11567,"CAMPARI AMERICA",3412,"Skyy Infusions Pineapple",12.99,9.28,750,4381,48872.19000000017,33175.71000000217,3451.9399999999837,501284,4141720.7100000004,20964.809999999998,-4092848.5200000005,0.008739556818091142,0.011799972383941882
3252,"E & J GALLO WINERY",3420,"New Amsterdam Coconut Vodka",9.99,7.93,750,6490,67514.09999999986,43136.58000000033,5113.6799999998975,1858260,12289608.089999998,61966.909999999996,-12222093.989999998,0.003492514502814461,0.005493592595107715
17035,"PERNOD RICARD USA",3422,Beefeater,19.99,15.99,750,9500,191334.9999999946,132768.170000014,7486.879999999679,1647558,24124091.56,123780.21999999997,-23932756.560000002,0.0057661095997834375,0.007931283112738882
17035,"PERNOD RICARD USA",3423,Beefeater,26.99,21.25,1750,44762,1177834.3799998525,367508.0099999269,82244.15999998542,1647558,24124091.56,123780.21999999997,-22946257.180000145,0.027168694516369076,0.048823988960181704
3960,"DIAGEO NORTH AMERICA INC",3424,"Peligroso Cinnamon Tequila",15.99,11.59,750,136,2174.6400000000003,1391.1300000000006,107.15000000000008,5459788,50959796.849999994,257032.07000000007,-50957622.20999999,0.000024909392086286136,0.00004267363950451071
17035,"PERNOD RICARD USA",3425,"Olmeca Altos Plata Tequila",20.99,15.55,750,4417,97467.83000000389,77682.81000000091,3483.0399999999445,1647558,24124091.56,123780.21999999997,-24026623.729999993,0.002680937484446678,0.00404026944424364
8664,"STOLI GROUP,(USA) LLC",3427,"Stolichnaya Blueberi",24.99,17.85,1750,11516,291064.8399999861,171474.32999999687,21163.47000000004,314035,3666478.7199999983,18544.489999999998,-3375413.880000012,0.03667107169583008,0.07938538915070704
7153,"PINE STATE TRADING CO",3432,"Capri Natura Limoncello",17.99,13.04,750,299,3807.009999999993,1570.8000000000009,235.41999999999982,424427,3129071.589999999,15884.819999999998,-3125264.579999999,0.0007044792155070248,0.0012166580055779403
480,"BACARDI USA INC",3436,"Bombay Dry Gin",26.99,18.79,1750,12094,312799.0599999803,182038.83999999304,22225.6499999998,1427075,17624378.719999995,89286.26999999999,-17311579.660000015,0.008474677224392551,0.017748090016076346
480,"BACARDI USA INC",3437,"Bombay Dry Gin",19.99,13.84,750,4445,82741.55000000232,65670.79999999775,3504.999999999943,1427075,17624378.719999995,89286.26999999999,-17541637.169999994,0.003114762713942855,0.004694721516969441
12546,"JIM BEAM BRANDS COMPANY",3444,"Hornitos Plata Tequila",39.99,29.13,1750,10362,375689.3799999712,242129.63999997874,19042.860000000248,2737165,24203151.05000001,123880.96999999999,-23827461.670000035,0.0037856687485043833,0.015522333402946351
3960,"DIAGEO NORTH AMERICA INC",3451,"Smirnoff Root Beer Float",12.99,7.53,750,44,536.5600000000002,223.32000000000005,34.62,5459788,50959796.849999994,257032.07000000007,-50959260.28999999,0.000008058920969092573,0.000010529084359958555
9552,"M S WALKER INC",3452,"Vanya Light Vodka",6.99,5.55,1750,24803,181795.17000000077,69129.52999999693,45568.96999999374,1372841,10935817.3,55551.819999999985,-10754022.13,0.018066913794095602,0.0166238302097458
3960,"DIAGEO NORTH AMERICA INC",3453,"Smirnoff Sours Green Apple",9.49,7.3,750,8,75.92,18.98,6.3,5459788,50959796.849999994,257032.07000000007,-50959720.92999999,0.0000014652583580168315,0.0000014898018574028128
3960,"DIAGEO NORTH AMERICA INC",3456,"Tanqueray Sterling Vodka",18.99,13.27,1750,25684,483047.15999994817,171496.44999999553,47193.949999992394,5459788,50959796.849999994,257032.07000000007,-50476749.69000004,0.004704211958413037,0.00947898519732714
17035,"PERNOD RICARD USA",3457,"Olmeca Altos Plata Tequila",34.99,22.38,1750,4162,146813.38000000248,111210.49000000552,7651.020000000277,1647558,24124091.56,123780.21999999997,-23977278.179999996,0.0025261629636103857,0.006085757867186709
3960,"DIAGEO NORTH AMERICA INC",3458,"Ciroc Amaretto Vodka",19.99,15.14,750,2795,56042.049999999545,36324.87000000079,2202.799999999963,5459788,50959796.849999994,257032.07000000007,-50903754.8,0.0005119246388321305,0.0010997306399191337
17035,"PERNOD RICARD USA",3462,"Absolut Ruby Red",16.99,13.07,750,4852,85547.48000000288,68056.43999999824,3825.7899999999463,1647558,24124091.56,123780.21999999997,-24038544.079999994,0.0029449646082262354,0.0035461430656252607
9206,"PHILLIPS PRODUCTS CO.",3464,"UV Blue Raspberry Vodka",13.99,10.06,1750,6275,96343.25000000335,61572.19999999767,11533.010000000419,40054,430945.89000000013,2211.83,-334602.63999999675,0.15666350426923653,0.22356228991997887
480,"BACARDI USA INC",3472,"Cazadores Blanco Tequila",16.99,11.1,750,2402,42528.980000000156,32391.75000000128,1893.9699999999607,1427075,17624378.719999995,89286.26999999999,-17581849.739999995,0.0016831631133612458,0.0024130768338369076
3664,"WILLIAM GRANT & SONS INC",3476,"Reyka Vodka",19.99,15.5,750,3916,81445.84000000115,64273.1799999979,3087.669999999956,302685,5960744.350000001,30234.42000000001,-5879298.51,0.012937542329484448,0.013663702923276878
9625,"WESTERN SPIRITS BEVERAGE CO",3483,"Kru 82 Vodka",13.99,10.21,750,491,7440.0899999999565,4761.809999999961,387.3300000000022,56860,361249.20999999985,1933.1899999999996,-353809.1199999999,0.008635244460077383,0.020595449883475066
4425,"MARTIGNETTI COMPANIES",3485,"Luksusowa Potato Vodka",19.99,15.03,1750,23843,485688.56999993784,237850.83999996394,43809.649999992216,2640411,27861690.019999996,144929.24,-27376001.45000006,0.009030033581893122,0.017432128835375576
3960,"DIAGEO NORTH AMERICA INC",3486,Tanqueray,12.99,9.84,375,8273,107466.27000000745,80706.87000000276,3241.839999999854,5459788,50959796.849999994,257032.07000000007,-50852330.57999998,0.0015152602994841558,0.002108844160355154
8664,"STOLI GROUP,(USA) LLC",3487,"Stolichnaya Blueberi",16.99,12.77,750,7122,130139.78000000691,89081.3300000046,5611.809999999852,314035,3666478.7199999983,18544.489999999998,-3536338.9399999916,0.02267900074832423,0.03549448665557971
3960,"DIAGEO NORTH AMERICA INC",3488,Tanqueray,23.99,15.62,750,16745,387588.54999996343,216983.08999997756,13188.290000001265,5459788,50959796.849999994,257032.07000000007,-50572208.300000034,0.00306696890062398,0.007605771097181356
3960,"DIAGEO NORTH AMERICA INC",3489,Tanqueray,27.99,20.73,1750,90481,2640491.190000111,503661.01999988995,166244.44000000262,5459788,50959796.849999994,257032.07000000007,-48319305.659999885,0.016572255186465115,0.05181518281504121
17035,"PERNOD RICARD USA",3492,"Absolut Hibiskus",17.99,11.36,750,0,0,0,0,1647558,24124091.56,123780.21999999997,-24124091.56,0,0
3960,"DIAGEO NORTH AMERICA INC",3495,"Ketel One Citroen Vodka",38.99,23.52,1750,4624,165384.7599999997,109247.79000000503,8499.070000000282,5459788,50959796.849999994,257032.07000000007,-50794412.089999996,0.0008469193309337286,0.0032453967680995516
3960,"DIAGEO NORTH AMERICA INC",3497,"Johnnie Walker Platinum",94.99,73.07,750,1729,167302.7100000003,133826.19000000283,1363.6299999999794,5459788,50959796.849999994,257032.07000000007,-50792494.13999999,0.0003166789626263877,0.003283033299611757
3960,"DIAGEO NORTH AMERICA INC",3498,"Baileys Vanilla Cinnamon",19.99,14.72,750,3337,68132.62999999967,50757.21999999924,2630.8499999999613,5459788,50959796.849999994,257032.07000000007,-50891664.21999999,0.0006111958925877708,0.0013369878651704177
4425,"MARTIGNETTI COMPANIES",3500,"Tito's Handmade Vodka",1.49,1.07,50,68553,120059.9700000026,22638.940000003757,3587.079999999996,2640411,27861690.019999996,144929.24,-27741630.049999993,0.025963003486957143,0.004309141689316757
12546,"JIM BEAM BRANDS COMPANY",3502,"Pinnacle Vodka",10.99,8.14,750,13867,157942.33000000395,104819.33000001394,10924.590000000899,2737165,24203151.05000001,123880.96999999999,-24045208.720000003,0.005066190748456888,0.006525692860145328
3960,"DIAGEO NORTH AMERICA INC",3503,"Smirnoff Sorbet Rasp/Pomegra",10.99,8.2,750,7964,94726.36000000543,65168.48999999663,6275.489999999789,5459788,50959796.849999994,257032.07000000007,-50865070.48999999,0.0014586646954057557,0.0018588449298342412
4425,"MARTIGNETTI COMPANIES",3505,"Tito's Handmade Vodka",18.99,13.76,750,70603,1355204.969999795,331321.58999991673,55584.91000000613,2640411,27861690.019999996,144929.24,-26506485.050000202,0.026739397767998996,0.048640443886461535
3960,"DIAGEO NORTH AMERICA INC",3510,"Smirnoff Light Lemon Sorbet",10.99,8.65,750,2095,20503.050000000127,10026.909999999822,1650.649999999981,5459788,50959796.849999994,257032.07000000007,-50939293.8,0.00038371453250565774,0.00040233774990019663
3252,"E & J GALLO WINERY",3511,"New Amsterdam Vodka",9.99,7.24,750,16621,172716.78999999978,101307.77000001332,13092.250000001564,1858260,12289608.089999998,61966.909999999996,-12116891.299999999,0.008944388836868898,0.014053889166778124
12546,"JIM BEAM BRANDS COMPANY",3512,"Pinnacle Vodka",16.99,11.76,1750,98938,1624366.6199997105,306439.93999991653,181782.13000000623,2737165,24203151.05000001,123880.96999999999,-22578784.430000298,0.03614615852533552,0.06711384879778742
3960,"DIAGEO NORTH AMERICA INC",3513,"Ciroc Snap Frost Vodka",24.99,17.98,750,11526,290943.739999988,129614.09000001168,9080.470000000045,5459788,50959796.849999994,257032.07000000007,-50668853.11000001,0.00211107097931275,0.005709279824179441
11567,"CAMPARI AMERICA",3515,"Skyy Infusions Citrus Vodka",19.99,15.5,1750,5974,121365.26000000534,83154.21000000238,10980.060000000425,501284,4141720.7100000004,20964.809999999998,-4020355.449999995,0.011917396126746515,0.02930310093265688
3960,"DIAGEO NORTH AMERICA INC",3517,"Smirnoff Sorbet Mango/Pasion",10.99,6.83,750,1467,13984.829999999878,6675.509999999896,1155.8099999999956,5459788,50959796.849999994,257032.07000000007,-50945812.019999996,0.00026869175140133644,0.0002744286842658377
9165,"ULTRA BEVERAGE COMPANY LLP",3518,"Cabot Trail Maple Whisky",21.99,15.74,750,740,13887.599999999951,5567.069999999959,582.9400000000015,1077527,13210613.930000002,68054.70000000003,-13196726.330000002,0.0006867577332168939,0.0010512456176213416
